 2.2520   5.5860  1.06e+01  3.6710  0.3989  3.55e+03 13.040    8.698 2
 1.4920 152.4000  7.78e-02  1.1890  0.3012  3.41e+03 11.210    7.926 2
 2.2320   4.7790  4.53e+02  1.9340  1.1510  6.01e+03 11.020   11.210 1
 2.2730   7.4370  1.26e+01  2.9620  0.5007  3.76e+03 12.570    9.978 2
 2.0750  36.6500  2.54e+01  1.0640  0.9796  6.03e+03  9.589   11.820 0
 2.7760  10.1200  5.29e+00  3.5420  0.4126  3.60e+03 11.010   13.750 2
 1.9720  11.8100  5.72e+00  2.2760  0.4691  3.69e+03 12.410    7.991 2
 8.6630   7.7940  3.44e+02  5.9550  1.3730  6.01e+03 10.500  132.400 2
 2.8140 115.8000  4.66e+00  0.9743  0.9112  5.98e+03 11.420    7.332 0
 1.7070   1.9780  2.57e+01  4.9090  0.3036  3.41e+03 11.490   19.990 3
 2.7910  12.0100  3.06e+02  1.5820  1.4570  6.76e+03 10.310   12.470 3
 4.8690  11.1900  6.50e+02  2.4420  2.5800  6.15e+03  8.310   24.000 1
 2.3950  10.0400  4.02e+00  3.5030  0.3580  3.49e+03 10.370   15.770 2
 1.7450   6.1720  1.06e+02  1.7480  0.7695  5.28e+03 11.030    7.311 0
 3.4010   3.9330  7.08e+00  9.0630  0.2406  3.32e+03 11.810   32.650 3
 2.1980  20.0600  1.55e+01  1.5620  0.7162  4.93e+03 11.020   10.930 1
 2.1130  18.1800  5.40e+01  1.2560  0.9876  5.86e+03  9.821   12.430 0
 3.5530   5.0840  1.24e+03  2.5410  1.8090  6.52e+03  9.812   17.530 1
 2.9860   9.8070  4.51e+00  4.1930  0.3750  3.51e+03 11.360   13.760 2
 1.5360   2.3480  3.51e+01  3.4390  0.4004  3.58e+03 10.060   13.000 3
 3.0690  11.7000  7.09e+00  3.2990  0.4960  3.82e+03 10.440   15.740 2
 1.9430  12.4200  3.52e+00  2.5300  0.3866  3.54e+03 10.710    7.944 1
 2.4010   2.9310  2.39e+01  4.9890  0.3879  3.53e+03 12.120   28.540 2
 2.9890   2.1520  1.64e+03  3.3320  1.2910  6.00e+03 10.010   22.730 1
 1.4890   4.4080  1.49e+01  3.1450  0.3985  3.56e+03 10.530   26.710 3
 2.8400  12.7900  2.10e+01  2.4690  0.6774  4.63e+03 10.820   17.900 0
 3.0310  13.3300  2.40e+01  2.3670  0.7051  4.86e+03 12.100   11.680 0
 2.4530  10.7000  1.97e+01  2.3680  0.6379  4.39e+03 11.710    9.260 0
 2.8860   6.5690  8.90e+00  4.3880  0.4004  3.58e+03 10.060   30.490 3
 3.1500   8.5600  1.97e+02  2.2530  1.1070  6.01e+03 10.810   20.730 1
 3.1270   5.2370  1.28e+01  4.9960  0.4153  3.59e+03 11.320   14.740 2
 3.7210  16.6700  2.03e+01  2.7000  0.7211  4.95e+03 11.500   28.300 0
 1.3730  14.2200  7.90e+01  0.8541  1.0140  5.83e+03  6.266   16.890 0
 2.2860   7.4760  1.02e+01  3.0650  0.4582  3.70e+03 11.260    8.189 2
 1.9020   7.8810  3.79e+00  3.5550  0.2902  3.40e+03 11.260   11.370 2
 3.2200   6.3450  2.75e+03  1.7090  2.2380  8.15e+03  9.318    8.618 1
 2.8240  46.7200  7.36e-01  2.1110  0.4264  3.62e+03 12.120   12.480 3
 2.3220   9.8260  7.84e+00  2.7970  0.4807  3.72e+03 11.880   13.050 2
 1.7430   2.4620  1.32e+01  5.6900  0.2406  3.32e+03 11.810   11.410 3
 2.1160   2.6050  6.33e+01  3.7260  0.5303  3.90e+03 10.530    9.352 2
 8.9260   3.5560  1.16e+02 10.7400  0.6727  4.67e+03 10.810  111.900 0
 3.3460  19.8300  3.03e+02  1.4240  2.5800  6.15e+03  8.310    7.784 1
 2.9500  90.5900  2.40e+00  1.1680  0.7735  5.00e+03 11.210   11.780 1
 2.7710  30.7100  2.46e+00  2.0760  0.5349  3.94e+03 10.680   31.050 2
 6.3920   3.9190  1.19e+03  5.4340  1.5470  6.19e+03  9.277  156.500 0
 5.9550   3.6580  5.26e+02  5.5430  1.0800  5.82e+03  7.475  109.800 0
 3.5580  18.1700  3.91e+01  2.3210  0.8318  5.70e+03  9.322   18.040 0
 3.1680  30.5900  1.64e+01  1.7610  0.8400  5.42e+03  8.616   26.280 1
 2.4550   2.0680  2.50e+01  6.8010  0.3082  3.41e+03 11.510   26.770 2
 3.4510  19.4400  1.88e+02  1.6300  1.4320  7.10e+03 10.010   16.110 0
 2.6020  29.6000  1.18e+00  2.4160  0.3997  3.56e+03 11.380    7.539 2
 2.6930   8.6920  1.15e+01  3.1640  0.5069  3.88e+03 10.340    8.793 2
 3.3740  11.1800  3.30e+01  2.8300  0.7171  4.90e+03 12.240   14.700 0
10.0900   9.2550  2.97e+02  6.4800  1.3730  6.14e+03  7.151  260.300 1
 2.5830  31.5300  1.94e+01  1.3400  0.8873  5.66e+03 10.840    8.209 1
 1.7490   8.1370  6.94e+01  1.6390  0.7593  5.21e+03 10.250   13.840 2
 1.7650   2.4400  2.20e+01  4.4550  0.3265  3.44e+03 11.510   13.550 3
 1.1920   1.7780  9.06e+01  1.5940  0.5078  3.82e+03 11.540    7.908 3
 2.4210  24.3800  1.43e+00  2.4780  0.3866  3.54e+03 10.710    7.426 1
15.6300   5.0720  3.20e+02 12.5600  0.9715  6.00e+03  7.859  862.500 0
 3.2520  51.7300  3.10e+00  1.7140  0.6666  4.64e+03 10.870   13.250 1
 7.2610   8.1320  1.10e+02  5.6540  0.8603  5.61e+03 11.830   76.980 3
 2.0940  16.5700  8.06e-01  4.1620  0.2033  3.26e+03 12.060   17.360 1
 2.7190  66.1200  8.84e-01  1.5800  0.5349  3.94e+03 10.680   11.680 2
 5.1860  34.5800  2.71e+01  2.3030  1.0710  5.89e+03  9.624   25.980 0
 1.0240   0.9159  2.80e+01  2.7610  0.1647  3.22e+03 13.570    8.419 3
 1.0400   0.5902  1.84e+02  1.7460  0.3656  3.51e+03 10.060    8.926 2
 1.6800   0.8974  1.25e+02  5.1450  0.3999  3.57e+03 10.720   21.830 2
 1.8840   5.4210  1.03e+02  1.9680  0.7735  5.00e+03 11.210   10.950 1
 2.5460  15.6100  1.20e+02  1.4910  1.2190  6.19e+03 10.590    8.863 0
 2.2010   5.6170  9.07e+00  3.8200  0.3701  3.49e+03 12.860    9.127 2
 2.4810   8.7980  3.76e+00  3.9510  0.3196  3.44e+03 11.830    9.690 2
 1.8850  11.0500  4.39e+00  2.5150  0.3985  3.56e+03 10.530   22.390 3
 2.0540   7.3880  4.35e+00  3.7980  0.3005  3.40e+03 11.970   19.690 2
 1.9530  70.4400  7.30e-01  1.1780  0.5209  3.85e+03 10.750    8.393 1
 2.1070  11.8900  1.98e+01  1.9170  0.6446  4.56e+03  9.328    7.858 0
 1.9950   1.9040  9.02e+00  9.8260  0.1620  3.10e+03 11.900   15.370 3
 1.7190  11.1400  5.75e+01  1.3270  0.8512  5.33e+03 10.370    9.864 0
 1.3420   0.6387  9.68e+01  5.0420  0.2817  3.37e+03 12.220    9.546 3
 2.6350   3.9860  2.48e+01  4.2790  0.4706  3.71e+03 11.590   13.420 3
 1.9980   7.1540  3.30e+00  4.4380  0.2463  3.33e+03 12.430    7.452 2
 1.7600   1.8780  4.26e+01  4.3810  0.3802  3.54e+03  9.957   59.750 2
 5.6660  20.0500  1.65e+02  2.6520  1.8170  6.11e+03  9.751   29.910 0
 2.1370   8.1120  9.56e+00  2.8100  0.4680  3.70e+03 11.160   10.020 2
 2.4130   3.1530  1.57e+01  5.4620  0.3303  3.43e+03 12.840   23.550 3
 2.2560   8.9120  8.48e+00  2.9030  0.4649  3.70e+03  9.971   15.960 1
 2.0310   6.9000  1.98e+00  6.2400  0.1693  3.22e+03 12.650   16.990 1
 2.1860   4.9440  1.69e+01  3.4370  0.4546  3.66e+03 12.010   16.400 2
 2.1210   6.1330  1.90e+02  1.9210  0.9458  5.62e+03  9.160   20.590 2
 2.2780   5.7190  1.04e+01  3.6460  0.3977  3.57e+03 11.470   11.110 2
 2.9200   6.0710  6.38e+00  5.4250  0.3216  3.42e+03 11.810   16.180 2
 9.9960  64.6300  1.24e+01  3.7580  0.9891  6.07e+03  8.853  245.300 0
 2.8000   2.4230  6.81e+01  4.9110  0.5351  3.87e+03 13.730    7.917 3
 1.5770  22.8200  1.61e+00  1.7060  0.3825  3.58e+03  6.853    8.445 2
 2.3770   9.7100  5.35e+00  3.1660  0.4078  3.57e+03 12.530    7.912 2
 2.5230   6.4820  2.54e+02  2.0770  1.0510  5.94e+03  9.002   16.130 2
 1.7860  11.3700  7.63e+00  1.9960  0.5078  3.82e+03 11.540   11.040 3
 2.9220  20.6200  6.93e+01  1.4980  1.1780  6.08e+03  9.133    9.805 0
 1.9010  36.5000  1.61e+00  1.4340  0.5078  3.82e+03 11.540    8.584 3
 2.7960   6.2230  5.46e+00  5.3590  0.3002  3.40e+03 12.030   43.110 3
 1.3290  13.1600  4.78e+00  1.3110  0.4508  3.71e+03  8.132   11.080 2
 3.8390  16.5200  5.06e+01  2.3480  0.9550  5.62e+03 10.940   22.980 0
 1.8900  11.1900  8.10e+00  2.0990  0.5127  3.84e+03 11.150    8.824 1
 1.9390   9.0030  3.44e+01  1.8990  0.6691  4.72e+03  9.644    7.535 1
 2.5120   5.8710  2.24e+03  1.4430  1.7930  8.36e+03  9.706    9.565 0
 2.3720   5.3920  6.15e+02  1.9630  1.3140  6.32e+03  9.382   18.890 1
 3.4540   9.9380  1.93e+00  7.0170  0.2315  3.30e+03 12.940   25.380 2
 1.0920   0.6420  1.75e+02  2.0010  0.3758  3.53e+03  9.585   11.770 3
 2.3120   2.3090  7.59e+01  4.1480  0.5292  3.94e+03 11.400   11.550 3
 2.3760   3.5860  2.78e+01  4.0590  0.4668  3.69e+03 11.920   19.410 3
 2.9970  26.9800  6.66e+01  1.3520  1.2540  6.44e+03  9.837   15.300 1
 2.2210   5.4660  1.02e+02  2.4060  0.7244  5.10e+03 11.010   16.660 3
 3.7930   8.6320  1.28e+02  2.9120  0.9600  5.69e+03  8.046   33.750 1
 2.1180  13.8800  7.72e+01  1.5290  0.9183  5.92e+03  9.472   23.580 0
 2.1530  23.2200  1.66e+00  2.2010  0.4037  3.56e+03 11.100    8.745 2
 1.4890   0.5897  1.22e+02  7.2200  0.3029  3.40e+03 13.420   10.200 2
 1.1030   0.8872  1.04e+02  1.9200  0.3646  3.49e+03 12.290    9.601 3
 2.1510   2.8690  3.38e+01  4.0690  0.4460  3.66e+03 11.190    9.812 2
 2.1330   8.1540  1.79e+02  1.7900  0.9980  5.90e+03 10.890   10.060 0
 3.2500  10.4400  1.14e+02  2.2710  0.9985  5.83e+03 11.310   18.530 0
 2.0400   2.2010  8.91e+01  3.7480  0.5523  3.95e+03 10.900    7.900 3
 2.1610   7.1270  4.34e+00  4.1210  0.2895  3.41e+03 10.350   25.490 3
 1.9410  23.8000  1.10e+00  2.2490  0.3346  3.45e+03 11.450    8.363 2
 1.8490   2.0540  4.60e+01  4.1530  0.4204  3.60e+03 11.080   21.020 3
 4.0140  17.6900  1.50e+01  2.7880  0.7216  4.70e+03  8.285   65.260 1
 2.6900   4.7260  2.20e+03  1.8760  1.6530  7.82e+03  9.564   15.130 2
 2.4320   6.0160  5.17e+00  4.9220  0.2844  3.38e+03 12.510   12.520 2
 8.5640   4.9350  1.46e+03  5.8230  2.1600  6.15e+03  6.399   88.020 0
 1.8130   3.4820  3.61e+02  2.1240  0.8773  5.60e+03 10.850   13.850 2
 2.1850   1.2430  6.29e+01  6.4670  0.3543  3.48e+03 11.810   17.790 2
 2.8380  21.8000  1.49e+00  3.0540  0.3712  3.50e+03 13.150    9.637 2
 2.9720   1.8020  6.04e+01  6.5030  0.4384  3.64e+03 11.000   20.020 3
 1.9200   4.3350  1.11e+01  3.7610  0.3454  3.47e+03 13.270    8.624 3
 4.5830  13.9200  1.09e+01  4.0250  0.6004  4.22e+03 10.260   23.970 0
 2.1160   6.3150  1.24e+02  1.9870  0.8101  5.46e+03 11.480    7.567 1
 6.2090  11.8900  7.09e+01  4.4200  0.8431  5.73e+03  9.432   59.290 0
 2.6760  29.5800  6.83e-01  3.0600  0.3002  3.40e+03 12.030    9.342 3
 2.3330  13.2500  4.86e+00  2.5820  0.4668  3.69e+03 11.920   12.650 3
 2.8860   8.6460  9.50e+01  2.3940  0.8290  5.60e+03 11.870   13.530 0
 2.4370  14.6400  9.52e-01  4.9590  0.2046  3.26e+03 12.800   10.360 2
 2.2080   3.2110  1.32e+01  5.3640  0.3002  3.40e+03 12.030   42.020 3
 2.0800   7.1660  1.18e+01  2.8290  0.4763  3.72e+03 11.160   16.520 1
 3.0350  22.0400  6.15e+01  1.8090  1.0680  6.07e+03  8.487   15.720 3
 3.2990   5.6240  1.01e+01  5.3350  0.3923  3.52e+03 13.500   15.330 1
 2.0160  11.9700  6.31e+00  2.2580  0.4838  3.77e+03 10.780   10.960 2
 1.8040   2.4160  1.08e+02  3.0540  0.5976  4.17e+03 11.060    7.421 1
 2.7610  20.7400  7.46e+00  2.1280  0.6229  4.34e+03 11.400   15.800 0
 2.6700  11.2000  2.02e+00  4.6930  0.2645  3.35e+03 12.550   17.030 2
 3.4750  37.9300  3.15e+02  1.0670  2.5070  8.04e+03  6.562    7.394 3
15.7000  84.6600  3.77e+01  4.0210  1.6320  7.30e+03  9.628   74.020 0
 3.8430   8.4740  3.17e+00  6.8760  0.2797  3.36e+03 13.770   15.300 2
 2.5390   5.5450  3.90e+00  6.6270  0.2218  3.28e+03 13.860   13.450 2
 2.6630   5.7020  1.99e+01  3.6180  0.5132  3.84e+03 11.250   10.120 3
 3.5860  89.3700  3.38e+00  1.3580  0.8206  5.31e+03 11.020   14.290 0
 2.7850  27.9000  3.75e+01  1.4560  1.0430  5.96e+03 10.920   12.360 0
 2.7320   3.7580  2.49e+01  4.6090  0.4608  3.66e+03 13.180   10.980 3
 3.2300   5.8390  1.60e+02  3.1670  0.8184  5.57e+03 11.920   12.810 2
 3.6300  27.9600  2.04e+00  2.9410  0.4838  3.77e+03 10.780   21.900 2
 1.7990   7.1180  9.18e+00  2.6180  0.4263  3.63e+03 10.260    9.682 2
 3.8910   2.9020  2.12e+02  4.8820  0.7292  4.98e+03  9.954   33.810 1
 2.1040   1.9290  5.41e+01  4.5770  0.4379  3.63e+03 12.960   11.380 3
 2.9790   1.9120  1.64e+01 10.9000  0.2222  3.30e+03 12.480   28.800 3
 2.2050   4.9080  1.36e+01  3.7510  0.4055  3.58e+03  9.820   15.290 1
 1.8110  15.6800  5.17e+00  1.8000  0.5120  3.85e+03 11.100    9.457 1
 3.4610  11.1000  4.23e+01  2.7720  0.7444  5.16e+03 11.410   26.090 1
 2.1820   5.8280  2.84e+00  6.5910  0.1867  3.23e+03 13.130   14.570 2
 3.3560  22.8600  3.83e+01  1.8620  0.9945  5.73e+03 10.910   12.070 0
 2.1980   8.3030  1.65e+02  1.7100  1.0190  5.86e+03 11.260    8.129 0
 2.2290   3.2700  3.33e+02  2.6540  0.8443  5.46e+03  9.690   31.370 0
 2.7470  11.1700  9.33e+01  1.9940  0.9910  5.62e+03 11.260    9.769 1
13.0600  85.2100  5.89e+00  4.2060  0.9550  5.69e+03 11.360  160.900 1
 3.5900   8.9580  4.22e+00  5.2840  0.3454  3.47e+03 13.270   14.490 3
 2.1470   7.9740  1.22e+01  2.7160  0.5036  3.81e+03  9.759   14.100 2
 3.4610   8.3110  7.03e+01  2.9210  0.8132  5.15e+03  9.511   21.180 1
 1.5930   6.8810  2.22e+00  4.6930  0.1834  3.24e+03 12.260    7.529 1
12.1700 103.9000  1.25e+01  3.3690  1.2730  6.50e+03 10.650   67.260 1
 3.9500   7.0950  1.34e+02  3.3280  0.9087  5.50e+03  8.648   39.920 3
 3.0240   6.4960  3.44e+02  2.4120  1.1690  6.11e+03  7.652   17.130 0
 3.0320  14.5600  5.74e+01  1.9510  0.9350  5.64e+03 11.180   14.740 0
 4.1170  11.9300  1.78e+01  3.7160  0.6393  4.42e+03 10.030   19.290 0
 3.6970   2.0270  2.06e+01 19.4800  0.2336  3.14e+03 12.140   11.150 2
10.4500   2.1240  4.55e+03  9.8060  2.0340  6.27e+03  6.753  484.200 1
 1.5530   6.1780  1.44e+02  1.4400  0.8753  5.46e+03 10.150    9.691 0
 2.3780   5.6390  1.29e+01  3.5880  0.4379  3.63e+03 12.960    8.545 3
 2.6650   7.1810  7.09e+00  4.0120  0.3827  3.55e+03 11.320   11.870 2
 3.9680  42.5600  5.83e+00  2.0430  0.7503  4.89e+03 12.600    9.097 0
 1.9620  20.9900  3.16e+01  1.2090  0.9087  5.50e+03  8.648    8.292 3
 2.3670   6.2570  1.60e+03  1.4630  1.5580  8.24e+03  6.794   15.620 2
 2.7940  41.1600  4.59e-01  2.8970  0.3009  3.42e+03  8.903   41.280 2
 3.9820  78.8300  1.83e+00  1.8070  0.6722  4.65e+03 11.670   16.430 2
 1.8220   6.3090  2.02e+01  2.3850  0.5403  3.91e+03 12.080    7.633 2
19.5200 166.3000  1.24e+00  5.6150  0.7962  5.09e+03 11.550  226.000 0
 2.3960  17.5000  4.67e+00  2.2660  0.5209  3.85e+03 10.750   23.570 1
 2.7680  19.8900  1.55e+00  3.2040  0.3507  3.48e+03 10.620   14.460 2
 2.0100   7.0130  7.01e+00  3.2160  0.3764  3.51e+03 12.460    9.462 2
 3.8860   3.1640  2.35e+02  4.9840  0.7723  5.05e+03 11.840   21.560 1
 3.2350  51.4300  1.09e+02  0.9226  1.7510  8.11e+03  9.214    8.780 0
 3.5670  40.5300  2.24e+01  1.5970  0.9885  6.11e+03 10.990   14.110 1
 3.6180   6.6970  7.84e+01  3.3570  0.7753  5.01e+03  9.447   31.380 0
 3.7540  15.0400  4.43e+01  2.4050  0.9061  5.40e+03 11.950   14.480 1
 2.4630  20.6300  3.18e-01 10.6900  0.1552  2.56e+03 12.330    8.699 2
 1.5710  16.9600  1.55e+00  2.1170  0.3149  3.44e+03 11.290   14.960 1
 2.1990   3.7280  2.51e+01  3.7580  0.4536  3.69e+03 10.890    8.031 3
 2.6140   5.7910  5.93e+00  5.2000  0.2990  3.39e+03 13.100   10.090 2
 2.8320   6.0830  2.21e+01  3.6340  0.5406  3.96e+03  9.792   16.780 2
 1.7190   9.0090  6.80e+00  2.2920  0.4316  3.63e+03 11.640    9.064 2
 3.6780   9.6230  2.29e+02  2.5020  1.0720  6.59e+03 11.300   21.350 0
 2.4890  65.7300  3.30e-01  1.8970  0.3621  3.50e+03 11.850   10.530 2
 2.4440   7.2040  1.01e+01  3.3680  0.4494  3.66e+03 10.920    7.851 2
 2.6970   3.6720  5.29e+02  2.7300  1.0500  5.88e+03  8.575   18.680 1
 1.3130   1.8930  3.05e+01  2.9600  0.3248  3.45e+03 11.410   19.240 2
 2.6150  94.0500  4.79e+01  0.6463  1.9530  7.57e+03  8.452    7.356 0
 2.5740   8.1730  2.41e+01  2.8470  0.6010  4.29e+03  7.009   33.420 2
 2.4050   9.1340  3.50e+02  1.5850  1.3440  6.56e+03  8.349    7.824 1
 3.0180  39.5200  2.71e+02  0.8483  1.9320  9.12e+03  9.772    9.249 1
 1.5870   4.5170  1.86e+02  1.7320  0.8222  5.33e+03  8.847    7.380 0
 3.5710  16.9600  1.10e+02  2.0890  1.2480  6.08e+03 10.640   13.140 1
 2.5750   7.1390  5.40e+00  4.4710  0.3307  3.44e+03 11.680   10.370 3
 2.2080  14.5800  1.38e+00  3.7070  0.2570  3.35e+03 11.520   12.350 3
 1.8240   3.1540  9.58e+00  5.4490  0.2416  3.32e+03 11.580   14.260 3
 3.2050  18.2600  1.85e+01  2.1830  0.7565  4.92e+03  9.994   10.920 0
 1.9680   2.0660  1.90e+03  2.5540  1.1330  6.37e+03 11.020   12.030 1
 2.3540   7.8420  5.80e+00  3.6470  0.3658  3.51e+03 10.760   28.780 1
 2.7250  12.1200  1.86e+01  2.4200  0.6496  4.51e+03 11.940   14.280 0
 1.9940   5.7210  1.20e+01  3.1350  0.4247  3.61e+03 11.050   14.210 1
 2.0340   0.6940  3.57e+02  5.6150  0.5264  3.88e+03 11.210   11.230 3
 2.1340   3.4390  9.44e+00  5.8110  0.2570  3.35e+03 11.520   18.010 3
 1.8620   6.4430  5.16e+01  2.0540  0.6722  4.65e+03 11.670   10.140 2
 2.5670  50.7500  3.42e-01  2.4320  0.3058  3.41e+03 12.430   10.620 2
 2.1120   7.2960  7.72e+00  3.1100  0.3986  3.60e+03 11.190   27.110 2
 2.5870  21.5200  1.75e+01  1.6960  0.7444  5.16e+03 11.410   10.460 1
 1.6030  17.0600  2.82e+00  1.7650  0.4268  3.61e+03 11.380    9.231 2
 3.5780  19.5400  5.98e+01  2.0190  1.0030  6.10e+03  8.951   13.670 1
 3.0590   3.5470  6.07e+01  4.4610  0.5901  4.12e+03 10.970   12.440 0
 1.2280   7.0040  8.32e+00  1.3110  0.4064  3.57e+03 11.330    8.002 2
 1.8600   8.2340  3.23e+00  3.6670  0.2729  3.36e+03 12.680   10.960 1
 2.1620  13.0600  9.82e+01  1.4940  1.0130  5.96e+03 10.890    9.604 0
 9.5880   5.9960  5.90e+01  9.4780  0.6734  4.72e+03 10.310  537.700 1
 2.3770  13.3900  2.74e+01  1.9240  0.7238  4.94e+03 12.180    8.329 1
 2.2190   4.8020  4.91e+01  2.9600  0.6010  4.29e+03  7.009   12.420 2
 2.7250   9.3010  5.99e+01  2.3790  0.7514  5.27e+03 12.140   10.260 0
 3.7880  15.3700  4.12e+01  2.4720  0.8553  5.46e+03  9.707   30.320 1
 2.4010   7.9740  7.22e+00  3.3910  0.4155  3.57e+03 12.830    9.461 2
 3.1270  18.0800  3.72e+01  1.9940  0.8411  5.64e+03  9.573   11.830 1
 0.7811   0.7051  1.68e+02  0.5667  0.3963  3.55e+03 11.500    7.450 3
 2.2780   3.1980  4.10e+02  2.7480  0.8204  5.78e+03 11.680   12.450 1
 1.7080   6.5360  1.15e+02  1.7240  0.7580  5.50e+03  9.668   10.350 1
 3.9750  21.1500  6.30e+01  2.1200  1.1030  6.08e+03  7.292   21.920 0
 3.9720   8.0220  8.43e+01  3.3840  0.7934  5.38e+03 10.310   43.220 1
 3.6990  11.2000  6.66e+01  2.8830  0.7929  5.65e+03 11.560   27.380 1
 2.6010  11.0800  2.10e+02  1.8860  1.2350  6.17e+03 10.340   12.470 2
 2.9320  37.5500  1.02e+00  2.3340  0.4347  3.63e+03 12.070    8.684 2
 1.6830   1.6220  2.84e+01  5.5720  0.2756  3.37e+03 12.200   12.800 3
 1.5010   0.5700  7.27e+01  9.2310  0.2055  3.26e+03 12.540   30.490 4
 3.5670   8.6400  6.17e+01  3.2920  0.7723  5.05e+03 11.840   23.080 1
 2.8340   3.1630  1.39e+01  6.7250  0.3058  3.41e+03 12.430   49.260 2
 0.8335   0.9716  1.04e+02  0.6456  0.3863  3.54e+03 11.610    7.592 4
 2.3220  18.9500  6.98e+00  1.9240  0.5983  4.19e+03 11.490   12.360 1
 1.5010   1.9080  2.46e+01  4.6940  0.2864  3.38e+03 12.200   12.300 3
 1.5650   6.0990  1.64e+02  1.4350  0.9006  5.56e+03 10.600    8.066 0
 2.6870   5.6420  2.10e+01  3.6710  0.5145  3.87e+03  9.318   26.650 0
 2.1810   6.1750  5.68e+00  4.2180  0.3058  3.41e+03 12.430   23.440 2
 2.9670  36.4200  3.48e+01  1.4320  1.1630  6.03e+03  9.760    8.931 0
 1.7080   7.0950  3.12e+02  1.3270  1.1210  6.32e+03  9.729    9.453 0
 2.6700   5.8900  2.09e+01  3.5370  0.5251  3.90e+03 10.250   25.090 2
 4.2170  55.9700  4.07e+00  2.0360  0.7238  4.94e+03 12.180   11.700 1
 1.9810  11.2300  3.41e+00  2.7650  0.3604  3.49e+03 12.610    8.102 2
 1.8660  11.4100  3.13e+01  1.5470  0.7482  4.82e+03  9.030    8.157 0
 2.0270  48.2700  5.50e+01  0.7486  1.3200  7.33e+03  8.581   10.750 0
 1.8270  18.5500  1.78e+00  2.1690  0.3621  3.50e+03 11.850   10.770 2
 2.4010   6.8770  3.17e+00  5.6750  0.2315  3.30e+03 12.440   10.170 2
 2.2780  15.3400  1.64e+00  3.2990  0.2979  3.41e+03 10.480   29.090 1
11.7500  33.8700  1.27e+01  5.5190  0.8620  5.25e+03 10.340  205.300 0
 2.8070  45.4700  4.71e-01  2.5060  0.3378  3.46e+03 11.670   26.940 2
 2.5880  29.4900  3.50e+01  1.4080  0.9848  6.05e+03  9.573   15.030 1
 2.7200   6.5360  1.26e+00  9.6440  0.1435  2.96e+03 13.060   15.620 1
 2.2500  14.4600  2.99e+00  2.7020  0.3963  3.55e+03 11.500   16.890 3
 1.9070  34.1200  5.92e+01  0.8913  1.4280  6.21e+03  9.048    7.593 1
 2.3120   2.5430  3.32e+01  4.8000  0.4085  3.60e+03  9.435   39.360 3
 2.9590   2.3100  1.64e+01  8.8030  0.2616  3.36e+03 11.270   46.850 3
 2.2010   9.7710  5.52e+00  2.9270  0.4085  3.60e+03  9.435   13.700 3
 2.6070   7.6030  7.48e+01  2.3400  0.7821  5.16e+03 10.050   14.690 0
19.2100   4.2550  1.32e+02 18.7600  0.7692  4.91e+03 11.870  656.400 0
 2.7200  11.3700  4.10e+01  2.2320  0.7426  5.15e+03 10.720   26.200 0
 2.4570   2.3260  5.87e+01  4.7100  0.4936  3.77e+03 10.640   17.330 3
 1.4120   2.5500  1.40e+01  4.3020  0.2588  3.34e+03 13.110   10.160 3
 2.3560   8.9520  3.28e+01  2.3110  0.6645  4.65e+03  9.947    9.700 1
 3.1610  62.8000  6.44e+00  1.3370  0.8427  5.50e+03 11.180   13.700 2
 2.2540  22.2700  1.68e+00  2.3430  0.3963  3.55e+03 11.500   18.620 3
 3.6750  46.0300  2.14e+00  2.1930  0.5983  4.19e+03 11.490   22.980 1
 2.9020  48.0100  5.84e-01  2.3170  0.3915  3.53e+03 12.550   11.980 2
 2.2980   2.2140  2.49e+02  3.4500  0.6934  4.79e+03 10.940   29.270 1
 3.3780   2.0970  2.66e+01  8.6780  0.3256  3.43e+03 12.230   67.810 2
 3.7400  24.6100  3.82e+01  2.0330  0.9906  5.86e+03 11.170   17.620 0
 1.8250  42.1900  1.87e+00  1.2500  0.5628  4.00e+03 10.820    9.691 0
 2.7740  22.1400  2.59e+01  1.6770  0.8427  5.50e+03 11.180   14.960 2
 9.7060   4.1460  1.53e+02  9.9390  0.7873  5.00e+03 10.870  149.200 1
 3.8790  15.4300  1.96e+01  2.9370  0.6956  4.84e+03 10.240   19.100 1
 2.1660  19.9600  4.81e+00  1.9020  0.5558  3.96e+03 11.080   10.650 3
 1.7920  28.3600  6.09e-01  2.3000  0.2725  3.36e+03 12.990    7.415 2
 2.1170   2.8750  1.08e+01  6.4700  0.2417  3.32e+03 12.130   44.890 3
 1.6130   1.0970  5.61e+01  5.5920  0.3041  3.42e+03 12.040    7.377 3
 2.3120   7.9590  1.41e+01  2.8120  0.5307  3.88e+03 10.940   11.280 2
 2.7580   6.7680  1.15e+03  1.9390  2.5550  5.82e+03  8.431   12.040 1
 1.5710  28.5600  9.92e-01  1.6620  0.3594  3.48e+03 11.720    9.423 1
 4.2640   4.0450  1.23e+03  3.2590  1.4520  6.73e+03 10.210   41.020 0
 3.6760   5.6690  1.96e+02  3.2830  0.9592  5.48e+03 10.930   35.820 0
 1.9720   2.9000  3.42e+02  2.6560  0.7434  5.52e+03  7.855   61.010 0
 2.3600  22.0600  2.79e+01  1.3990  0.8910  5.48e+03 10.850   10.550 2
 3.3110  21.2200  1.33e+00  3.8170  0.3425  3.44e+03 13.260   14.130 3
 1.7720   4.7350  1.79e+02  1.8310  0.8686  5.26e+03 10.010   10.260 1
